1
-0.19, 0.43, 0
-0.63, 0.75, 0
-0.64, 0.87, 0
-0.64, 0.9, 0
-0.43, 0.44, 0
-1.08, 0.41, 0
-0.88, 0.19, 0
-0.65, 0.75, 0
-1.04, 0.7, 0
-1.1, 0.64, 0
-0.88, 0.64, 0
-0.43, 0.64, 0
-0.19, 0.64, 0
-0.52, 0.53, 0
-0.24, 0.47, 0
-0.78, 0.82, 0
-0.67, 0.47, 0
-0.86, 0.63, 0
-0.2, 0.42, 0
-0.63, 0.64, 0
-0.75, 0.64, 0
-0.84, 0.44, 0
-0.44, 0.41, 0
-1.06, 0.63, 0
-0.21, 0.64, 0
-0.64, 0.53, 0
-0.69, 0.47, 0
-0.81, 0.41, 0
-0.07, 0.41, 0
-0.96, 0.61, 0
-0.88, 0.43, 0
-0.65, 0.63, 0
-0.42, 0.42, 0
-0.52, 0.64, 0
-0.53, 0.53, 0
-0.52, 0.47, 0
-0.61, 0.61, 0
-0.42, 0.64, 0
-0.41, 0.64, 0
-0.63, 0.64, 0
-0.64, 0.42, 0
-0.52, 0.41, 0
-0.36, 0.59, 0
-0.61, 0.44, 0
-0.85, 0.41, 0
-0.87, 0.84, 0
-0.65, 0.43, 0
-0.64, 0.64, 0
-0.53, 0.53, 0
-0.64, 0.47, 0
-0.84, 0.41, 0
-0.65, 0.63, 0
-0.86, 0.64, 0
-0.65, 0.64, 0
-0.75, 0.64, 0
-0.81, 0.47, 0
-0.7, 0.24, 0
-0.24, 0.39, 0
-0.83, 0.63, 0
-0.87, 0.42, 0
-0.43, 0.41, 0
-0.64, 0.64, 0
-1.04, 0.42, 0
-0.7, 0.61, 0
-0.21, 0.64, 0
-1.07, 0.64, 0
-0.87, 0.64, 0
-0.65, 0.64, 0
-0.69, 0.81, 0
-0.64, 0.47, 0
-0.84, 0.82, 0
-0.44, 0.66, 0
-0.63, 0.64, 0
-0.64, 0.19, 0
-0.41, 0.52, 0
-0.36, 0.42, 0
-0.41, 0.61, 0
-0.81, 0.84, 0
-0.65, 0.44, 0
-0.42, 0.64, 0
-0.86, 0.42, 0
-0.53, 0.52, 0
-0.64, 0.59, 0
-1.04, 0.64, 0
-0.67, 0.43, 0
-0.64, 0.84, 0
-0.42, 0.65, 0
-0.87, 0.64, 0
-0.75, 0.64, 0
-0.84, 0.44, 0
-0.87, 1.06, 0
-0.65, 0.21, 0
